"AuthorityCode","AuthorityName","RouteUID","RouteID","RouteNameZh","SubRouteUID","SubRouteID","SubRouteNameZh","OperatorName","Headsign","Direction"
"TPE","臺北市","TPE11764","11764","251區","TPE11764","11764","251區","欣欣客運","-","0"
"TPE","臺北市","TPE11764","11764","251區","TPE11764","11764","251區","欣欣客運","-","1"
"TPE","臺北市","TPE11811","11811","0南","TPE118110","118110","0南","大都會客運","-","0"
"TPE","臺北市","TPE11811","11811","0南","TPE118110","118110","0南","大都會客運","-","1"
"TPE","臺北市","TPE11812","11812","和平幹線","TPE155925","155925","和平幹線","大都會客運","-","0"
"TPE","臺北市","TPE11812","11812","和平幹線","TPE155925","155925","和平幹線","大都會客運","-","1"
"TPE","臺北市","TPE11813","11813","109","TPE118130","118130","109","大都會客運","-","0"
"TPE","臺北市","TPE11813","11813","109","TPE118130","118130","109","大都會客運","-","1"
"TPE","臺北市","TPE11815","11815","606","TPE118150","118150","606","大都會客運","-","0"
"TPE","臺北市","TPE11815","11815","606","TPE118150","118150","606","大都會客運","-","1"
"TPE","臺北市","TPE11821","11821","33","TPE118210","118210","33","大都會客運","-","0"
"TPE","臺北市","TPE11821","11821","33","TPE118210","118210","33","大都會客運","-","1"
"TPE","臺北市","TPE11821","11821","33","TPE162167","162167","33繞駛信義行政中心","大都會客運","-","0"
"TPE","臺北市","TPE11821","11821","33","TPE162167","162167","33繞駛信義行政中心","大都會客運","-","1"
"TPE","臺北市","TPE11831","11831","49","TPE118310","118310","49","大都會客運","-","0"
"TPE","臺北市","TPE11831","11831","49","TPE118310","118310","49","大都會客運","-","1"
"TPE","臺北市","TPE11833","11833","復興幹線","TPE11833","11833","復興幹線","大都會客運","-","0"
"TPE","臺北市","TPE11833","11833","復興幹線","TPE11833","11833","復興幹線","大都會客運","-","1"
"TPE","臺北市","TPE11834","11834","688","TPE11834","11834","688","大都會客運","-","0"
"TPE","臺北市","TPE11834","11834","688","TPE11834","11834","688","大都會客運","-","1"
"TPE","臺北市","TPE11841","11841","270","TPE118410","118410","270","大都會客運","-","0"
"TPE","臺北市","TPE11841","11841","270","TPE118410","118410","270","大都會客運","-","1"
"TPE","臺北市","TPE11841","11841","270","TPE157449","157449","270假日","大都會客運","-","0"
"TPE","臺北市","TPE11841","11841","270","TPE157449","157449","270假日","大都會客運","-","1"
"TPE","臺北市","TPE11842","11842","270區","TPE118420","118420","270區","大都會客運","-","0"
"TPE","臺北市","TPE11842","11842","270區","TPE118420","118420","270區","大都會客運","-","1"
"TPE","臺北市","TPE11851","11851","276","TPE118510","118510","276","大都會客運","-","0"
"TPE","臺北市","TPE11851","11851","276","TPE118510","118510","276","大都會客運","-","1"
"TPE","臺北市","TPE11853","11853","306區","TPE118530","118530","306區","大都會客運","-","0"
"TPE","臺北市","TPE11853","11853","306區","TPE118530","118530","306區","大都會客運","-","1"
"TPE","臺北市","TPE11854","11854","市民小巴6","TPE118540","118540","市民小巴6大都會","大南汽車","-","0"
"TPE","臺北市","TPE11854","11854","市民小巴6","TPE118540","118540","市民小巴6大都會","大南汽車","-","1"
"TPE","臺北市","TPE11854","11854","市民小巴6","TPE118550","118550","市民小巴6(山豬)大都會","大南汽車","-","0"
"TPE","臺北市","TPE11854","11854","市民小巴6","TPE118550","118550","市民小巴6(山豬)大都會","大南汽車","-","1"
"TPE","臺北市","TPE11854","11854","市民小巴6","TPE157766","157766","市民小巴6大南","大南汽車","-","0"
"TPE","臺北市","TPE11854","11854","市民小巴6","TPE157766","157766","市民小巴6大南","大南汽車","-","1"
"TPE","臺北市","TPE11854","11854","市民小巴6","TPE157767","157767","市民小巴6(山豬)大南","大南汽車","-","0"
"TPE","臺北市","TPE11854","11854","市民小巴6","TPE157767","157767","市民小巴6(山豬)大南","大南汽車","-","1"
"TPE","臺北市","TPE11854","11854","市民小巴6","TPE118540","118540","市民小巴6大都會","大都會客運","-","0"
"TPE","臺北市","TPE11854","11854","市民小巴6","TPE118540","118540","市民小巴6大都會","大都會客運","-","1"
"TPE","臺北市","TPE11854","11854","市民小巴6","TPE118550","118550","市民小巴6(山豬)大都會","大都會客運","-","0"
"TPE","臺北市","TPE11854","11854","市民小巴6","TPE118550","118550","市民小巴6(山豬)大都會","大都會客運","-","1"
"TPE","臺北市","TPE11854","11854","市民小巴6","TPE157766","157766","市民小巴6大南","大都會客運","-","0"
"TPE","臺北市","TPE11854","11854","市民小巴6","TPE157766","157766","市民小巴6大南","大都會客運","-","1"
"TPE","臺北市","TPE11854","11854","市民小巴6","TPE157767","157767","市民小巴6(山豬)大南","大都會客運","-","0"
"TPE","臺北市","TPE11854","11854","市民小巴6","TPE157767","157767","市民小巴6(山豬)大南","大都會客運","-","1"
"TPE","臺北市","TPE11861","11861","5","TPE11861","11861","5","大都會客運","-","0"
"TPE","臺北市","TPE11861","11861","5","TPE11861","11861","5","大都會客運","-","1"
"TPE","臺北市","TPE11871","11871","41","TPE11871","11871","41","大都會客運","-","0"
"TPE","臺北市","TPE11871","11871","41","TPE11871","11871","41","大都會客運","-","1"
"TPE","臺北市","TPE11871","11871","41","TPE161197","161197","41返程經中鼎大樓","大都會客運","-","0"
"TPE","臺北市","TPE11871","11871","41","TPE161197","161197","41返程經中鼎大樓","大都會客運","-","1"
"TPE","臺北市","TPE11871","11871","41","TPE161198","161198","41去程經中鼎大樓","大都會客運","-","0"
"TPE","臺北市","TPE11871","11871","41","TPE161198","161198","41去程經中鼎大樓","大都會客運","-","1"
"TPE","臺北市","TPE11871","11871","41","TPE161747","161747","41狗狗公車","大都會客運","-","0"
"TPE","臺北市","TPE11871","11871","41","TPE161747","161747","41狗狗公車","大都會客運","-","1"
"TPE","臺北市","TPE11881","11881","重慶幹線","TPE11881","11881","重慶幹線","大都會客運","-","0"
"TPE","臺北市","TPE11881","11881","重慶幹線","TPE11881","11881","重慶幹線","大都會客運","-","1"
"TPE","臺北市","TPE15111","15111","202","TPE15111","15111","202","指南客運","-","0"
"TPE","臺北市","TPE15111","15111","202","TPE15111","15111","202","指南客運","-","1"
"TPE","臺北市","TPE15112","15112","208","TPE15112","15112","208","指南客運","-","0"
"TPE","臺北市","TPE15112","15112","208","TPE15112","15112","208","指南客運","-","1"
"TPE","臺北市","TPE15113","15113","208區","TPE15113","15113","208區","指南客運","-","0"
"TPE","臺北市","TPE15113","15113","208區","TPE15113","15113","208區","指南客運","-","1"
"TPE","臺北市","TPE15141","15141","28","TPE151410","151410","28","指南客運","-","0"
"TPE","臺北市","TPE15141","15141","28","TPE151410","151410","28","指南客運","-","1"
"TPE","臺北市","TPE15142","15142","42","TPE151420","151420","42","指南客運","-","0"
"TPE","臺北市","TPE15142","15142","42","TPE151420","151420","42","指南客運","-","1"
"TPE","臺北市","TPE15143","15143","256","TPE151430","151430","256","指南客運","-","0"
"TPE","臺北市","TPE15143","15143","256","TPE151430","151430","256","指南客運","-","1"
"TPE","臺北市","TPE15151","15151","308","TPE151510","151510","308","指南客運","-","0"
"TPE","臺北市","TPE15151","15151","308","TPE151510","151510","308","指南客運","-","1"
"TPE","臺北市","TPE15161","15161","676","TPE151610","151610","676","指南客運","-","0"
"TPE","臺北市","TPE15161","15161","676","TPE151610","151610","676","指南客運","-","1"
"TPE","臺北市","TPE15162","15162","282","TPE15162","15162","282","指南客運","-","0"
"TPE","臺北市","TPE15162","15162","282","TPE15162","15162","282","指南客運","-","1"
"TPE","臺北市","TPE15164","15164","530","TPE15164","15164","530","指南客運","-","0"
"TPE","臺北市","TPE15164","15164","530","TPE15164","15164","530","指南客運","-","1"
"TPE","臺北市","TPE15171","15171","902","TPE151710","151710","902","指南客運","-","0"
"TPE","臺北市","TPE15171","15171","902","TPE151710","151710","902","指南客運","-","1"
"TPE","臺北市","TPE15171","15171","902","TPE161607","161607","902返程半","指南客運","-","1"
"TPE","臺北市","TPE15171","15171","902","TPE162067","162067","902去程半","指南客運","-","0"
"TPE","臺北市","TPE15172","15172","556","TPE151720","151720","556","指南客運","-","0"
"TPE","臺北市","TPE15172","15172","556","TPE151720","151720","556","指南客運","-","1"
"TPE","臺北市","TPE15173","15173","912","TPE151730","151730","912","指南客運","-","0"
"TPE","臺北市","TPE15173","15173","912","TPE151730","151730","912","指南客運","-","1"
"TPE","臺北市","TPE15183","15183","905","TPE15183","15183","905路","指南客運","-","0"
"TPE","臺北市","TPE15183","15183","905","TPE15183","15183","905路","指南客運","-","1"
"TPE","臺北市","TPE15183","15183","905","TPE159707","159707","905去程半","指南客運","-","0"
"TPE","臺北市","TPE15183","15183","905","TPE159708","159708","905返程半","指南客運","-","1"
"TPE","臺北市","TPE15184","15184","905副","TPE15184","15184","905副","指南客運","-","0"
"TPE","臺北市","TPE15184","15184","905副","TPE15184","15184","905副","指南客運","-","1"
"TPE","臺北市","TPE15184","15184","905副","TPE162416","162416","905副返程半","指南客運","-","1"
"TPE","臺北市","TPE15185","15185","202區","TPE15185","15185","202區","指南客運","-","0"
"TPE","臺北市","TPE15185","15185","202區","TPE15185","15185","202區","指南客運","-","1"
"TPE","臺北市","TPE15191","15191","660","TPE15191","15191","660","指南客運","-","0"
"TPE","臺北市","TPE15191","15191","660","TPE15191","15191","660","指南客運","-","1"
"TPE","臺北市","TPE15221","15221","682","TPE152210","152210","682","淡水客運","-","0"
"TPE","臺北市","TPE15221","15221","682","TPE152210","152210","682","淡水客運","-","1"
"TPE","臺北市","TPE15221","15221","682","TPE162338","162338","682預約公車","淡水客運","-","0"
"TPE","臺北市","TPE15221","15221","682","TPE162338","162338","682預約公車","淡水客運","-","1"
"TPE","臺北市","TPE15312","15312","紅2","TPE15312","15312","紅2","光華巴士","-","0"
"TPE","臺北市","TPE15312","15312","紅2","TPE15312","15312","紅2","光華巴士","-","1"
"TPE","臺北市","TPE15313","15313","521","TPE153130","153130","521經三總","光華巴士","-","0"
"TPE","臺北市","TPE15313","15313","521","TPE153130","153130","521經三總","光華巴士","-","1"
"TPE","臺北市","TPE15313","15313","521","TPE159237","159237","521不經三總","光華巴士","-","0"
"TPE","臺北市","TPE15313","15313","521","TPE159237","159237","521不經三總","光華巴士","-","1"
"TPE","臺北市","TPE15314","15314","203","TPE15314","15314","203往天母","光華巴士","-","0"
"TPE","臺北市","TPE15314","15314","203","TPE157526","157526","203往北峰","光華巴士","-","1"
"TPE","臺北市","TPE15314","15314","203","TPE15314","15314","203往天母","中興巴士","-","0"
"TPE","臺北市","TPE15314","15314","203","TPE157526","157526","203往北峰","中興巴士","-","1"
"TPE","臺北市","TPE15321","15321","紅10","TPE15321","15321","紅10","光華巴士","-","0"
"TPE","臺北市","TPE15321","15321","紅10","TPE15321","15321","紅10","光華巴士","-","1"
"TPE","臺北市","TPE15322","15322","215","TPE15322","15322","215","光華巴士","-","0"
"TPE","臺北市","TPE15322","15322","215","TPE15322","15322","215","光華巴士","-","1"
"TPE","臺北市","TPE15331","15331","紅3區","TPE15331","15331","紅3區","光華巴士","-","0"
"TPE","臺北市","TPE15331","15331","紅3區","TPE15331","15331","紅3區","光華巴士","-","1"
"TPE","臺北市","TPE15332","15332","267","TPE153320","153320","267路","光華巴士","-","0"
"TPE","臺北市","TPE15332","15332","267","TPE153320","153320","267路","光華巴士","-","1"
"TPE","臺北市","TPE15332","15332","267","TPE159628","159628","267去程半","光華巴士","-","0"
"TPE","臺北市","TPE15332","15332","267","TPE159629","159629","267返程半","光華巴士","-","1"
"TPE","臺北市","TPE15333","15333","250","TPE153330","153330","250","光華巴士","-","0"
"TPE","臺北市","TPE15333","15333","250","TPE153330","153330","250","光華巴士","-","1"
"TPE","臺北市","TPE15334","15334","北環幹線","TPE109510","109510","北環幹線繞駛士科路返程半","光華巴士","-","1"
"TPE","臺北市","TPE15334","15334","北環幹線","TPE153340","153340","北環幹線繞駛士科路去程半","光華巴士","-","0"
"TPE","臺北市","TPE15334","15334","北環幹線","TPE159600","159600","北環幹線狗狗公車去程半","光華巴士","-","0"
"TPE","臺北市","TPE15334","15334","北環幹線","TPE159601","159601","北環幹線狗狗公車返程半","光華巴士","-","1"
"TPE","臺北市","TPE15334","15334","北環幹線","TPE162433","162433","北環幹線不繞駛士科路去程半","光華巴士","-","0"
"TPE","臺北市","TPE15334","15334","北環幹線","TPE162434","162434","北環幹線不繞駛士科路返程半","光華巴士","-","1"
"TPE","臺北市","TPE15334","15334","北環幹線","TPE109510","109510","北環幹線繞駛士科路返程半","大有巴士","-","1"
"TPE","臺北市","TPE15334","15334","北環幹線","TPE153340","153340","北環幹線繞駛士科路去程半","大有巴士","-","0"
"TPE","臺北市","TPE15334","15334","北環幹線","TPE159600","159600","北環幹線狗狗公車去程半","大有巴士","-","0"
"TPE","臺北市","TPE15334","15334","北環幹線","TPE159601","159601","北環幹線狗狗公車返程半","大有巴士","-","1"
"TPE","臺北市","TPE15334","15334","北環幹線","TPE162433","162433","北環幹線不繞駛士科路去程半","大有巴士","-","0"
"TPE","臺北市","TPE15334","15334","北環幹線","TPE162434","162434","北環幹線不繞駛士科路返程半","大有巴士","-","1"
"TPE","臺北市","TPE15335","15335","683","TPE153350","153350","683","光華巴士","-","0"
"TPE","臺北市","TPE15335","15335","683","TPE153350","153350","683","光華巴士","-","1"
"TPE","臺北市","TPE15335","15335","683","TPE161938","161938","683預約公車","光華巴士","-","0"
"TPE","臺北市","TPE15335","15335","683","TPE161938","161938","683預約公車","光華巴士","-","1"
"TPE","臺北市","TPE15341","15341","紅19","TPE15341","15341","紅19","光華巴士","-","0"
"TPE","臺北市","TPE15341","15341","紅19","TPE15341","15341","紅19","光華巴士","-","1"
"TPE","臺北市","TPE15341","15341","紅19","TPE161958","161958","紅19經天母國中","光華巴士","-","0"
"TPE","臺北市","TPE15341","15341","紅19","TPE161958","161958","紅19經天母國中","光華巴士","-","1"
"TPE","臺北市","TPE15352","15352","268","TPE153520","153520","268","光華巴士","-","0"
"TPE","臺北市","TPE15352","15352","268","TPE153520","153520","268","光華巴士","-","1"
"TPE","臺北市","TPE15353","15353","247","TPE157765","157765","247","光華巴士","-","0"
"TPE","臺北市","TPE15353","15353","247","TPE157765","157765","247","光華巴士","-","1"
"TPE","臺北市","TPE15355","15355","240直","TPE153550","153550","240直","光華巴士","-","0"
"TPE","臺北市","TPE15355","15355","240直","TPE153550","153550","240直","光華巴士","-","1"
"TPE","臺北市","TPE15356","15356","553","TPE153560","153560","553","光華巴士","-","0"
"TPE","臺北市","TPE15356","15356","553","TPE153560","153560","553","光華巴士","-","1"
"TPE","臺北市","TPE15358","15358","247區","TPE153580","153580","247區","光華巴士","-","0"
"TPE","臺北市","TPE15358","15358","247區","TPE153580","153580","247區","光華巴士","-","1"
"TPE","臺北市","TPE15359","15359","681","TPE153590","153590","681往陽明山","光華巴士","-","0"
"TPE","臺北市","TPE15359","15359","681","TPE157542","157542","681往東湖","光華巴士","-","1"
"TPE","臺北市","TPE15359","15359","681","TPE159518","159518","681往陽明山狗狗公車","光華巴士","-","0"
"TPE","臺北市","TPE15359","15359","681","TPE159522","159522","681往東湖狗狗公車","光華巴士","-","1"
"TPE","臺北市","TPE15361","15361","藍7","TPE157468","157468","藍7","光華巴士","-","0"
"TPE","臺北市","TPE15361","15361","藍7","TPE157468","157468","藍7","光華巴士","-","1"
"TPE","臺北市","TPE15362","15362","72","TPE15362","15362","72","光華巴士","-","0"
"TPE","臺北市","TPE15362","15362","72","TPE15362","15362","72","光華巴士","-","1"
"TPE","臺北市","TPE15372","15372","206","TPE15372","15372","206","光華巴士","-","0"
"TPE","臺北市","TPE15372","15372","206","TPE15372","15372","206","光華巴士","-","1"
"TPE","臺北市","TPE15373","15373","中山幹線","TPE15373","15373","中山幹線","光華巴士","-","0"
"TPE","臺北市","TPE15373","15373","中山幹線","TPE15373","15373","中山幹線","光華巴士","-","1"
"TPE","臺北市","TPE15373","15373","中山幹線","TPE162347","162347","中山幹線去程半","光華巴士","-","0"
"TPE","臺北市","TPE15373","15373","中山幹線","TPE162348","162348","中山幹線反程半","光華巴士","-","1"
"TPE","臺北市","TPE15375","15375","224","TPE15375","15375","224","光華巴士","-","0"
"TPE","臺北市","TPE15375","15375","224","TPE15375","15375","224","光華巴士","-","1"
"TPE","臺北市","TPE15381","15381","246","TPE153810","153810","246","光華巴士","-","0"
"TPE","臺北市","TPE15381","15381","246","TPE153810","153810","246","光華巴士","-","1"
"TPE","臺北市","TPE15381","15381","246","TPE162048","162048","246預約公車","光華巴士","-","0"
"TPE","臺北市","TPE15381","15381","246","TPE162048","162048","246預約公車","光華巴士","-","1"
"TPE","臺北市","TPE15391","15391","279","TPE15391","15391","279往東湖","光華巴士","-","0"
"TPE","臺北市","TPE15391","15391","279","TPE157756","157756","279往天母","光華巴士","-","1"
"TPE","臺北市","TPE15391","15391","279","TPE159517","159517","279路","光華巴士","-","0"
"TPE","臺北市","TPE15391","15391","279","TPE159517","159517","279路","光華巴士","-","1"
"TPE","臺北市","TPE15391","15391","279","TPE159521","159521","279狗狗公車","光華巴士","-","0"
"TPE","臺北市","TPE15391","15391","279","TPE159521","159521","279狗狗公車","光華巴士","-","1"
"TPE","臺北市","TPE15391","15391","279","TPE15391","15391","279往東湖","中興巴士","-","0"
"TPE","臺北市","TPE15391","15391","279","TPE157756","157756","279往天母","中興巴士","-","1"
"TPE","臺北市","TPE15391","15391","279","TPE159517","159517","279路","中興巴士","-","0"
"TPE","臺北市","TPE15391","15391","279","TPE159517","159517","279路","中興巴士","-","1"
"TPE","臺北市","TPE15391","15391","279","TPE159521","159521","279狗狗公車","中興巴士","-","0"
"TPE","臺北市","TPE15391","15391","279","TPE159521","159521","279狗狗公車","中興巴士","-","1"
"TPE","臺北市","TPE15512","15512","675","TPE155120","155120","675","中興巴士","-","0"
"TPE","臺北市","TPE15512","15512","675","TPE155120","155120","675","中興巴士","-","1"
"TPE","臺北市","TPE15513","15513","711","TPE155130","155130","711","中興巴士","-","0"
"TPE","臺北市","TPE15513","15513","711","TPE155130","155130","711","中興巴士","-","1"
"TPE","臺北市","TPE15514","15514","605","TPE155716","155716","605","中興巴士","-","0"
"TPE","臺北市","TPE15514","15514","605","TPE155716","155716","605","中興巴士","-","1"
"TPE","臺北市","TPE15515","15515","668","TPE155150","155150","668","中興巴士","-","0"
"TPE","臺北市","TPE15515","15515","668","TPE155150","155150","668","中興巴士","-","1"
"TPE","臺北市","TPE15516","15516","605快","TPE155719","155719","605快","中興巴士","-","0"
"TPE","臺北市","TPE15516","15516","605快","TPE155719","155719","605快","中興巴士","-","1"
"TPE","臺北市","TPE15517","15517","605副","TPE155717","155717","605副","中興巴士","-","0"
"TPE","臺北市","TPE15517","15517","605副","TPE155717","155717","605副","中興巴士","-","1"
"TPE","臺北市","TPE15518","15518","605新台五","TPE155718","155718","605新台五","中興巴士","-","0"
"TPE","臺北市","TPE15518","15518","605新台五","TPE155718","155718","605新台五","中興巴士","-","1"
"TPE","臺北市","TPE15521","15521","227","TPE15521","15521","227","中興巴士","-","0"
"TPE","臺北市","TPE15521","15521","227","TPE15521","15521","227","中興巴士","-","1"
"TPE","臺北市","TPE15522","15522","227區","TPE15522","15522","227區","中興巴士","-","0"
"TPE","臺北市","TPE15522","15522","227區","TPE15522","15522","227區","中興巴士","-","1"
"TPE","臺北市","TPE15531","15531","紅12","TPE15531","15531","紅12","中興巴士","-","0"
"TPE","臺北市","TPE15531","15531","紅12","TPE15531","15531","紅12","中興巴士","-","1"
"TPE","臺北市","TPE15532","15532","300","TPE155320","155320","300","中興巴士","-","0"
"TPE","臺北市","TPE15532","15532","300","TPE155320","155320","300","中興巴士","-","1"
"TPE","臺北市","TPE15541","15541","紅15","TPE15541","15541","紅15","中興巴士","-","0"
"TPE","臺北市","TPE15541","15541","紅15","TPE15541","15541","紅15","中興巴士","-","1"
"TPE","臺北市","TPE15546","15546","280","TPE15546","15546","280","中興巴士","-","0"
"TPE","臺北市","TPE15546","15546","280","TPE15546","15546","280","中興巴士","-","1"
"TPE","臺北市","TPE15551","15551","紅30","TPE15551","15551","紅30","中興巴士","-","0"
"TPE","臺北市","TPE15551","15551","紅30","TPE15551","15551","紅30","中興巴士","-","1"
"TPE","臺北市","TPE15553","15553","304承德","TPE155530","155530","304承德","中興巴士","-","0"
"TPE","臺北市","TPE15553","15553","304承德","TPE155530","155530","304承德","中興巴士","-","1"
"TPE","臺北市","TPE15553","15553","304承德","TPE161177","161177","304承德狗狗公車","中興巴士","-","0"
"TPE","臺北市","TPE15553","15553","304承德","TPE161177","161177","304承德狗狗公車","中興巴士","-","1"
"TPE","臺北市","TPE15554","15554","304重慶","TPE155540","155540","304重慶","中興巴士","-","0"
"TPE","臺北市","TPE15554","15554","304重慶","TPE155540","155540","304重慶","中興巴士","-","1"
"TPE","臺北市","TPE15561","15561","214","TPE155610","155610","214","中興巴士","-","0"
"TPE","臺北市","TPE15561","15561","214","TPE155610","155610","214","中興巴士","-","1"
"TPE","臺北市","TPE15562","15562","214直","TPE155620","155620","214直","中興巴士","-","0"
"TPE","臺北市","TPE15562","15562","214直","TPE155620","155620","214直","中興巴士","-","1"
"TPE","臺北市","TPE15563","15563","311","TPE15563","15563","311路","中興巴士","-","0"
"TPE","臺北市","TPE15563","15563","311","TPE15563","15563","311路","中興巴士","-","1"
"TPE","臺北市","TPE15563","15563","311","TPE157450","157450","311假日","中興巴士","-","0"
"TPE","臺北市","TPE15563","15563","311","TPE157450","157450","311假日","中興巴士","-","1"
"TPE","臺北市","TPE15563","15563","311","TPE161877","161877","311路去程半","中興巴士","-","0"
"TPE","臺北市","TPE15571","15571","600","TPE155710","155710","600半(北車發)","光華巴士","-","1"
"TPE","臺北市","TPE15571","15571","600","TPE157781","157781","600路","光華巴士","-","0"
"TPE","臺北市","TPE15571","15571","600","TPE157781","157781","600路","光華巴士","-","1"
"TPE","臺北市","TPE15571","15571","600","TPE157881","157881","600半(南港發)","光華巴士","-","0"
"TPE","臺北市","TPE15571","15571","600","TPE155710","155710","600半(北車發)","中興巴士","-","1"
"TPE","臺北市","TPE15571","15571","600","TPE157781","157781","600路","中興巴士","-","0"
"TPE","臺北市","TPE15571","15571","600","TPE157781","157781","600路","中興巴士","-","1"
"TPE","臺北市","TPE15571","15571","600","TPE157881","157881","600半(南港發)","中興巴士","-","0"
"TPE","臺北市","TPE15572","15572","207","TPE155854","155854","207","東南客運","-","0"
"TPE","臺北市","TPE15572","15572","207","TPE155854","155854","207","東南客運","-","1"
"TPE","臺北市","TPE15572","15572","207","TPE157760","157760","207往南勢角","東南客運","-","0"
"TPE","臺北市","TPE15572","15572","207","TPE157760","157760","207往南勢角","東南客運","-","1"
"TPE","臺北市","TPE15572","15572","207","TPE157761","157761","207往內湖","東南客運","-","1"
"TPE","臺北市","TPE15572","15572","207","TPE159706","159706","207狗狗公車","東南客運","-","0"
"TPE","臺北市","TPE15572","15572","207","TPE159706","159706","207狗狗公車","東南客運","-","1"
"TPE","臺北市","TPE15573","15573","市民小巴8","TPE155856","155856","市民小巴8經士林監理站","光華巴士","-","0"
"TPE","臺北市","TPE15573","15573","市民小巴8","TPE155856","155856","市民小巴8經士林監理站","光華巴士","-","1"
"TPE","臺北市","TPE15573","15573","市民小巴8","TPE160399","160399","市民小巴8不經士林監理站","光華巴士","-","0"
"TPE","臺北市","TPE15573","15573","市民小巴8","TPE160399","160399","市民小巴8不經士林監理站","光華巴士","-","1"
"TPE","臺北市","TPE15573","15573","市民小巴8","TPE161199","161199","市民小巴8經士林監理站、中鼎大樓","光華巴士","-","0"
"TPE","臺北市","TPE15573","15573","市民小巴8","TPE161199","161199","市民小巴8經士林監理站、中鼎大樓","光華巴士","-","1"
"TPE","臺北市","TPE15573","15573","市民小巴8","TPE161200","161200","市民小巴8不經士林監理站經中鼎大樓","光華巴士","-","0"
"TPE","臺北市","TPE15573","15573","市民小巴8","TPE161200","161200","市民小巴8不經士林監理站經中鼎大樓","光華巴士","-","1"
"TPE","臺北市","TPE15581","15581","616","TPE15581","15581","616經黎明","中興巴士","-","0"
"TPE","臺北市","TPE15581","15581","616","TPE15581","15581","616經黎明","中興巴士","-","1"
"TPE","臺北市","TPE15581","15581","616","TPE159390","159390","616路","中興巴士","-","0"
"TPE","臺北市","TPE15581","15581","616","TPE159390","159390","616路","中興巴士","-","1"
"TPE","臺北市","TPE15657","15657","280直","TPE15657","15657","280直","中興巴士","-","0"
"TPE","臺北市","TPE15657","15657","280直","TPE15657","15657","280直","中興巴士","-","1"
"TPE","臺北市","TPE15664","15664","39夜","TPE155808","155808","39夜","首都客運","-","0"
"TPE","臺北市","TPE15664","15664","39夜","TPE155808","155808","39夜","首都客運","-","1"
"TPE","臺北市","TPE15676","15676","內科通勤專車10","TPE155820","155820","內科10(錦繡-內科)","指南客運","-","0"
"TPE","臺北市","TPE15676","15676","內科通勤專車10","TPE157750","157750","內科10(內科-錦繡)","指南客運","-","1"
"TPE","臺北市","TPE15677","15677","內科通勤專車11","TPE155836","155836","內科11(新莊-內科)","大有巴士","-","0"
"TPE","臺北市","TPE15677","15677","內科通勤專車11","TPE157751","157751","內科11(內科-新莊)","大有巴士","-","1"
"TPE","臺北市","TPE15678","15678","內科通勤專車12","TPE155837","155837","內科12往內科","三重客運","-","0"
"TPE","臺北市","TPE15678","15678","內科通勤專車12","TPE155913","155913","內科12往新莊","三重客運","-","1"
"TPE","臺北市","TPE15679","15679","內科通勤專車13","TPE155838","155838","內科13往內科","大都會客運","-","0"
"TPE","臺北市","TPE15679","15679","內科通勤專車13","TPE155912","155912","內科13往天母","大都會客運","-","1"
"TPE","臺北市","TPE15680","15680","內科通勤專車15","TPE155839","155839","內科15往內科","光華巴士","-","0"
"TPE","臺北市","TPE15680","15680","內科通勤專車15","TPE155914","155914","內科15往天母","光華巴士","-","1"
"TPE","臺北市","TPE15681","15681","內科通勤專車16","TPE155840","155840","內科16往內科","大南汽車","-","0"
"TPE","臺北市","TPE15681","15681","內科通勤專車16","TPE155915","155915","內科16往北投","大南汽車","-","1"
"TPE","臺北市","TPE15682","15682","內科通勤專車17","TPE155841","155841","內科17(士林-內科)","光華巴士","-","0"
"TPE","臺北市","TPE15682","15682","內科通勤專車17","TPE157752","157752","內科17(內科-士林)","光華巴士","-","1"
"TPE","臺北市","TPE15682","15682","內科通勤專車17","TPE155841","155841","內科17(士林-內科)","中興巴士","-","0"
"TPE","臺北市","TPE15682","15682","內科通勤專車17","TPE157752","157752","內科17(內科-士林)","中興巴士","-","1"
"TPE","臺北市","TPE15683","15683","內科通勤專車18","TPE155843","155843","內科18(捷民權西-內科)","三重客運","-","0"
"TPE","臺北市","TPE15683","15683","內科通勤專車18","TPE157753","157753","內科18(內科-捷民權西)","三重客運","-","1"
"TPE","臺北市","TPE15684","15684","內科通勤專車19","TPE155844","155844","內科19(捷市政府-內科)","三重客運","-","0"
"TPE","臺北市","TPE15684","15684","內科通勤專車19","TPE157754","157754","內科19(內科-捷市政府)","三重客運","-","1"
"TPE","臺北市","TPE15685","15685","內科通勤專車2","TPE155845","155845","內科2往內科","中興巴士","-","0"
"TPE","臺北市","TPE15685","15685","內科通勤專車2","TPE155909","155909","內科2往中和","中興巴士","-","1"
"TPE","臺北市","TPE15686","15686","內科通勤專車20","TPE155846","155846","內科20(捷市政府-內科)","大南汽車","-","0"
"TPE","臺北市","TPE15686","15686","內科通勤專車20","TPE157755","157755","內科20(內科-捷市政府)","大南汽車","-","1"
"TPE","臺北市","TPE15687","15687","內科通勤專車3","TPE155847","155847","內科3往內科","臺北客運","-","0"
"TPE","臺北市","TPE15687","15687","內科通勤專車3","TPE155918","155918","內科3往土城","臺北客運","-","1"
"TPE","臺北市","TPE15687","15687","內科通勤專車3","TPE155847","155847","內科3往內科","大都會客運","-","0"
"TPE","臺北市","TPE15687","15687","內科通勤專車3","TPE155918","155918","內科3往土城","大都會客運","-","1"
